Image,R,G,B,H,S,V,R/G,R/B,Label
stereo20190405_133623_p1_snap_067.jpg,69.4115199704142,47.38701923076923,29.204881656804734,17.40782174556213,148.2296597633136,70.64349112426035,1.4647788877498165,2.3767086961352017,fully-ripe
stereo20190405_133623_p1_snap_067.jpg,51.35756714876033,57.61182851239669,35.986311983471076,38.86776859504132,99.0129132231405,57.61531508264463,0.8914412119951598,1.427141322537753,unripe
stereo20190405_133623_p1_snap_067.jpg,76.34828032544378,80.93814718934911,54.57350221893491,35.14783653846154,85.0885724852071,81.78735207100591,0.9432915571185092,1.3989988406675034,unripe
stereo20190405_133623_p1_snap_067.jpg,66.47827292899409,72.61094674556213,48.45201553254438,38.7969674556213,89.14247411242603,73.00434541420118,0.9155405176926984,1.3720432159093492,unripe
stereo20190405_133623_p1_snap_067.jpg,59.88230399408284,65.62943786982248,42.916605029585796,37.73234097633136,91.98696375739645,65.66577292899409,0.912430409484181,1.3953175000591556,unripe
stereo20190405_133623_p1_snap_067.jpg,64.61251849112426,68.53069526627219,43.81314718934911,36.52634985207101,96.8126849112426,68.77912352071006,0.9428258215069576,1.4747286576926126,unripe
stereo20190406_054921_p0_snap_416.jpg,44.57451499118166,46.261526832955404,33.152872260015116,33.38422776518015,80.26089695137314,47.761715797430085,0.9635329485947393,1.3445140196736949,unripe
stereo20190406_054921_p0_snap_416.jpg,59.9196675900277,41.71693213296399,30.519736842105264,20.597126038781163,130.78081717451525,60.71606648199446,1.4363389195460765,1.9633081460348842,semi-ripe
stereo20190406_054921_p0_snap_416.jpg,42.6724376731302,47.25346260387812,30.4762811634349,38.91326177285318,97.4967105263158,47.69494459833795,0.9030540047469028,1.4001847352189656,unripe
stereo20190406_054921_p0_snap_416.jpg,57.44395953183892,43.82548105534616,28.27668121404483,18.486907359650864,125.78977385439397,57.75466177345765,1.310743089205648,2.031495095978801,semi-ripe
stereo20190406_054921_p0_snap_416.jpg,57.65904509952129,41.95735701688083,26.882275132275133,20.016565885613506,137.74036281179139,59.487087427563615,1.374229347526101,2.1448714205584882,fully-ripe
stereo20190406_054921_p0_snap_416.jpg,34.17207019631172,30.262938726948246,18.252825698988698,26.662998215348008,128.77111838191553,35.25936942296252,1.1291718630802994,1.8721513062326547,semi-ripe
stereo20190406_054921_p0_snap_416.jpg,31.50272763340607,35.91445149771871,22.923179924618132,40.14511009720294,102.50357072009523,35.919361237849635,0.8771599606305422,1.3742732899304746,unripe
stereo20190406_054921_p0_snap_416.jpg,56.44484343579431,39.98728813559322,26.290792875610457,20.087187589773055,134.24001723642633,57.23850904912381,1.4115693249490147,2.14694255260486,semi-ripe
stereo20190406_054921_p0_snap_416.jpg,52.01011302795955,48.52944675788221,30.780933967876265,27.495835812016658,106.17980368828078,52.382807852468765,1.071722547553801,1.6896854457172774,unripe
stereo20190406_054921_p0_snap_416.jpg,33.28822129684711,37.4506246281975,24.57391433670434,39.41894705532421,91.70508625817965,37.93381915526472,0.8888560001005588,1.35461560151086,unripe
stereo20190406_054921_p0_snap_416.jpg,51.98512790005949,56.56885782272457,41.37745389649019,39.47010707911957,74.84756097560975,56.98602022605592,0.9189706264401544,1.2563633196588708,unripe
stereo20190406_054921_p0_snap_416.jpg,34.82436049970256,40.68441403926234,22.947204045211183,40.764425936942295,118.00550267697798,40.690809042236765,0.8559629716300136,1.5175855522631514,unripe
stereo20190406_054921_p0_snap_416.jpg,69.74747174301011,46.94720404521119,28.783462224866152,17.05696014277216,147.13741820345032,70.14604402141582,1.4856573102685449,2.423177829211133,fully-ripe
stereo20190406_054921_p0_snap_416.jpg,42.77067221891731,35.60722784057109,21.07584770969661,23.28896490184414,131.78926234384295,43.02424152290303,1.201179165045601,2.0293680479366363,semi-ripe
stereo20190406_054921_p0_snap_416.jpg,41.72934688581315,34.7504865916955,20.834018166089965,24.63678633217993,129.1062391868512,42.71950692041523,1.2008273543862225,2.0029418484579464,semi-ripe
stereo20190406_054921_p0_snap_416.jpg,41.54438797577855,36.13667820069204,20.800659602076124,26.383434256055363,128.28022275086505,42.37943339100346,1.1496456937352368,1.9972620483155978,semi-ripe
stereo20190405_132743_p0_snap_493.jpg,103.21428571428571,81.50736961451247,34.54365079365079,26.281179138321995,167.52947845804988,108.55498866213152,1.2663182916986857,2.9879371017114877,fully-ripe
stereo20190405_132743_p0_snap_493.jpg,57.76555555555556,74.13333333333334,29.343333333333334,41.873333333333335,161.53333333333333,74.13555555555556,0.7792115255859752,1.9686085153744315,unripe
stereo20190405_132743_p0_snap_493.jpg,49.32785467128028,55.299307958477506,19.73961937716263,35.6280276816609,167.40138408304497,55.432525951557096,0.8920156069251882,2.498925067374829,semi-ripe
stereo20190405_132743_p0_snap_493.jpg,51.84861591695502,60.660899653979236,23.598615916955016,37.78200692041523,157.41176470588235,60.70415224913495,0.854728625282886,2.197103174541324,semi-ripe
stereo20190405_132743_p0_snap_493.jpg,98.80697190426639,124.46852237252861,54.79188345473465,42.75936524453694,146.37408949011447,124.47034339229968,0.7938309387993878,1.8033136961381706,unripe
stereo20190405_132743_p0_snap_493.jpg,99.50378071833649,125.6101134215501,57.113421550094515,42.540170132325144,142.9725897920605,125.67580340264651,0.7921637047071421,1.7422133116106173,unripe
stereo20190405_132743_p0_snap_493.jpg,91.21833648393195,77.79914933837429,33.041115311909266,26.7679584120983,161.97542533081287,94.47258979206049,1.1724848605007827,2.7607515065793904,semi-ripe
stereo20190405_132743_p0_snap_493.jpg,99.66204986149584,84.0145429362881,33.103185595567865,25.10180055401662,169.76108033240996,101.63642659279779,1.1862474580692457,3.0106474033231834,fully-ripe
stereo20190405_132743_p0_snap_493.jpg,56.198960302457465,70.7679584120983,31.679584120982987,40.61294896030246,150.04584120982986,71.57986767485822,0.7941299088197343,1.7739798081956508,unripe
stereo20190405_132743_p0_snap_493.jpg,72.70184304399524,92.29280618311535,37.79399524375743,41.221759809750296,152.99910820451842,92.29518430439953,0.7877302486875006,1.9236342529746475,unripe
stereo20190405_132743_p0_snap_493.jpg,86.26730103806229,107.38927335640139,46.41522491349481,40.35467128027682,148.9636678200692,107.38927335640139,0.8033138721278184,1.85859882426192,unripe
stereo20190405_132743_p0_snap_493.jpg,88.5652,109.7012,47.1168,40.3576,149.4804,109.7012,0.8073311133031258,1.8796943171662088,unripe
stereo20190405_133623_p2_snap_011.jpg,81.13109410430839,63.977465986394556,48.80116213151928,15.809382086167801,101.7436224489796,81.27465986394557,1.2681196445067904,1.662482488856208,fully-ripe
stereo20190405_133623_p2_snap_011.jpg,44.60465277777778,47.02513888888889,30.234583333333333,35.252916666666664,100.98041666666667,48.12423611111111,0.948527624722034,1.475285355619505,unripe
stereo20190405_133623_p2_snap_011.jpg,80.80877551020409,60.78673469387755,44.164693877551024,19.238979591836735,110.0295918367347,81.38142857142857,1.3293815274556586,1.8297139664798994,fully-ripe
stereo20190405_133623_p2_snap_011.jpg,39.241970486111114,44.84136284722222,27.324869791666668,40.25,103.53385416666667,44.88237847222222,0.875128658968835,1.4361260062369545,unripe
stereo20190405_133623_p2_snap_011.jpg,64.71891731112433,54.49092801903629,33.82138607971446,24.799226650803092,119.90139797739441,65.94675788221296,1.1877005546961756,1.9135495518454282,semi-ripe
stereo20190405_133623_p2_snap_011.jpg,77.31831095041322,79.08471074380165,57.12654958677686,32.42252066115702,74.94344008264463,80.27827995867769,0.9776643354522198,1.3534564572012169,unripe
stereo20190405_133623_p2_snap_011.jpg,46.93259985207101,36.89413831360947,23.888221153846153,24.709134615384617,128.67455621301775,48.77912352071006,1.272087905462194,1.9646745524946316,semi-ripe
stereo20190405_133623_p2_snap_011.jpg,51.29997417355372,56.44976756198347,36.52957128099174,38.013558884297524,94.37887396694215,56.62667871900826,0.9087719454204205,1.4043406021806166,unripe
stereo20190405_133623_p2_snap_011.jpg,73.30260724852072,77.3959874260355,55.241401627218934,35.49704142011834,76.00110946745562,78.09273298816568,0.9471110869599336,1.3269502912630593,unripe
stereo20190405_133623_p2_snap_011.jpg,56.34326388888889,60.77118055555555,41.306111111111115,37.80652777777778,84.94506944444444,61.349375,0.9271377337487118,1.3640415118458766,unripe
stereo20190405_133623_p2_snap_011.jpg,49.206319444444446,38.44777777777778,22.04763888888889,23.669930555555556,137.36618055555556,50.42451388888889,1.2798218646245474,2.231817083645704,semi-ripe
stereo20190405_133623_p2_snap_011.jpg,78.20680555555556,58.24034722222222,38.565555555555555,21.81423611111111,131.83055555555555,79.49027777777778,1.342828397448684,2.027892095680404,fully-ripe
stereo20190406_065607_p0_snap_075.jpg,28.201728024042072,33.303906836964686,16.939365480499966,39.19996926439451,133.2958472781914,33.31083942353664,0.8467991366330944,1.6648623236734403,unripe
stereo20190406_065607_p0_snap_075.jpg,50.94615650969529,43.75121191135734,22.673130193905816,26.11288088642659,143.11063019390582,52.21243074792244,1.1644510549423128,2.2469828208175953,semi-ripe
stereo20190406_065607_p0_snap_075.jpg,39.95929783950617,45.80362654320987,24.889081790123456,37.48360339506173,122.82175925925925,46.24903549382716,0.8724044825962602,1.605494414037354,unripe
stereo20190406_065607_p0_snap_075.jpg,32.57436049970256,34.24613325401547,17.12730517549078,33.66701368233195,132.07064247471743,34.66240333135039,0.9511833276549501,1.901895315520119,unripe
stereo20190406_065607_p0_snap_075.jpg,33.554945676776825,39.08227704843821,21.342887052965143,39.30053191489362,126.06334880036215,39.32939112720688,0.8585717011696155,1.5721832698487892,unripe
stereo20190406_065607_p0_snap_075.jpg,37.11529411764706,42.12826989619377,25.47858131487889,38.8198615916955,106.31321799307959,42.35252595155709,0.8810066351890234,1.456724732500129,unripe
stereo20190406_065607_p0_snap_075.jpg,41.27240832956089,47.456994114984155,26.800673381620644,39.173947487550926,118.71010638297872,47.56626301493888,0.8696800208787193,1.5399759678465756,unripe
stereo20190406_065607_p0_snap_075.jpg,42.10751471253961,47.41076278859212,28.10015844273427,37.80321978270711,109.74221933001358,47.61767202354007,0.8881423405667715,1.4984790855738503,unripe
stereo20190405_133623_p1_snap_136.jpg,83.10944444444445,111.46916666666667,54.900555555555556,45.43972222222222,138.8538888888889,111.46916666666667,0.7455822939553225,1.5138176374584604,unripe
stereo20190405_133623_p1_snap_136.jpg,42.549166666666665,49.56527777777778,21.01361111111111,36.36194444444445,151.41,49.92944444444444,0.858446880353699,2.024837434808819,unripe
stereo20190405_133623_p1_snap_136.jpg,82.6232741617357,99.41781722550954,42.72961867192637,39.63297172912557,144.53714661406968,99.51857330703484,0.8310710107787938,1.9336295851318666,unripe
stereo20190405_133623_p1_snap_136.jpg,53.09845496383958,66.31213017751479,28.717291255752794,40.30391190006575,147.094838921762,66.80391190006574,0.8007350512545254,1.8490057436439167,unripe
stereo20190405_133623_p1_snap_136.jpg,70.08925049309664,85.80884286653517,40.45184089414859,39.77284681130835,137.06081525312294,85.9327744904668,0.8168067530527603,1.7326586780046482,unripe
stereo20190405_133623_p1_snap_136.jpg,60.607001133786845,76.21811224489795,36.83134920634921,41.730583900226755,133.98356009070295,76.23710317460318,0.7951783558646235,1.6455271388230235,unripe
stereo20190405_133623_p1_snap_136.jpg,62.690493827160495,76.94308641975309,38.562716049382715,41.37753086419753,130.31975308641975,77.15530864197531,0.8147643745081512,1.625675885747294,unripe
stereo20190405_133623_p1_snap_136.jpg,62.1047335600907,72.34537981859411,36.31590136054422,38.60770975056689,131.9143990929705,74.2046485260771,0.8584477008945306,1.7101246047088055,unripe
stereo20190405_133623_p1_snap_136.jpg,63.0280091927607,62.36850043091066,29.896006894570526,31.377334099396727,144.18679977018098,68.65203964378053,1.010574226597581,2.108241021371892,fully-ripe
stereo20190405_133623_p1_snap_136.jpg,78.54166666666667,96.84730795610425,56.19367283950617,43.70224622770919,113.17429698216735,96.84893689986282,0.8109844270779439,1.397695660755822,unripe
stereo20190405_133623_p1_snap_136.jpg,78.3061084733382,82.84404674945216,42.328661431701974,34.3083911614317,134.29884952520086,85.01470051132213,0.9452230074893818,1.8499543175997484,semi-ripe
stereo20190405_133623_p1_snap_136.jpg,66.85847333820307,82.76894631117604,40.69151753104456,41.0936815193572,131.8483838568298,82.93065193571951,0.8077723378176194,1.6430563656573252,unripe
stereo20190406_065607_p0_snap_010.jpg,53.457175925925924,33.91917438271605,21.187307098765434,18.92380401234568,145.89756944444446,54.261381172839506,1.5760159596633962,2.5230743315320856,fully-ripe
stereo20190406_065607_p0_snap_010.jpg,50.20297731568998,53.926512287334596,34.75011814744801,35.994092627599244,93.90689981096408,54.72778827977316,0.9309515093184648,1.4446846671377467,unripe
stereo20190406_065607_p0_snap_010.jpg,58.96589335180055,60.97801246537396,39.03324099722992,32.74826869806094,95.62153739612188,62.192347645429365,0.9670023882011591,1.5106580119597313,unripe
stereo20190406_065607_p0_snap_010.jpg,30.071365583270346,33.324389014865204,21.167863441672967,38.31475182665659,100.71050642479214,33.341206853111615,0.9023828327663536,1.4206134435814024,unripe
stereo20190406_065607_p0_snap_010.jpg,16.103921398891966,18.842364958448755,10.270299515235457,39.66105436288089,122.0067953601108,18.85448407202216,0.8546651594825158,1.5680074076640687,unripe
stereo20190406_065607_p0_snap_010.jpg,67.58134336803984,47.6189452240833,29.46350158442734,16.688179040289725,139.92550362154822,68.00837483023993,1.4192109644157114,2.2937300998350554,fully-ripe
stereo20190406_065607_p0_snap_010.jpg,26.314534279778393,30.00904605263158,16.365694252077564,38.625043282548475,120.12465373961219,30.017399584487535,0.8768864383346973,1.6079072354272725,unripe
stereo20190406_065607_p0_snap_010.jpg,28.638980263157894,32.46320983379501,18.773935249307478,38.36720914127424,111.36283760387812,32.540988573407205,0.8821977736584221,1.525464141012892,unripe
stereo20190406_065607_p0_snap_010.jpg,46.683372992266506,50.88399762046401,35.03286734086853,41.02662105889352,85.1366745984533,51.01784651992861,0.9174468595412257,1.3325589142461554,unripe
stereo20190406_065607_p0_snap_010.jpg,61.19386600271616,42.25580013580806,26.460502489814395,19.706598008148482,141.45045835219557,62.26858872793119,1.448176376362023,2.3126485560803816,fully-ripe
stereo20190406_065607_p0_snap_089.jpg,31.879135802469136,22.758765432098766,10.288641975308641,23.954814814814814,179.0095061728395,33.03320987654321,1.400740382433191,3.0984754736553155,fully-ripe
stereo20190406_065607_p0_snap_089.jpg,31.484321774827496,37.246986636387454,20.21294436195301,40.126866975281686,125.94803039566774,37.35354616123679,0.8452848449012861,1.5576308742917198,unripe
stereo20190406_065607_p0_snap_089.jpg,50.82583102493075,59.88815789473684,28.788608033240997,40.03739612188366,147.70619806094183,60.08985457063712,0.8486790097547379,1.7654835312429487,unripe
stereo20190406_065607_p0_snap_089.jpg,77.6516620498615,75.53999307479225,33.41274238227147,30.923995844875346,154.74809556786704,80.20256232686981,1.0279541817463058,2.3240127350616833,semi-ripe
stereo20190406_065607_p0_snap_089.jpg,28.521435950413224,35.66051136363637,15.176394628099173,40.536544421487605,152.5389979338843,35.74289772727273,0.7998042333586578,1.8793275910425895,unripe
stereo20190406_065607_p0_snap_089.jpg,31.803280817174514,27.75978185595568,12.962863573407203,27.54336911357341,171.6762898199446,33.68490304709141,1.1456599164071661,2.453412866913832,fully-ripe
stereo20190406_065607_p0_snap_089.jpg,41.29402141582391,34.01650803093397,14.299672813801308,28.164782867340868,174.19988102320048,42.594883997620464,1.2139402797861885,2.8877578582350845,semi-ripe
stereo20190406_065607_p0_snap_089.jpg,44.062760261748956,54.10276621058893,24.08923259964307,40.928167757287326,148.21341463414635,54.103658536585364,0.8144269730307304,1.8291467687075325,unripe
stereo20190406_065607_p0_snap_089.jpg,55.39470553242118,67.11258179654968,30.90258774538965,40.42207019631172,149.32436049970255,67.43575252825698,0.825399586717631,1.7925582175590886,unripe
stereo20190406_054921_p0_snap_420.jpg,56.27839335180055,40.7797783933518,21.14906509695291,22.426073407202217,155.68663434903047,57.83587257617729,1.3800560417075494,2.661033312038736,fully-ripe
stereo20190406_054921_p0_snap_420.jpg,49.827283950617286,41.25851851851852,21.675555555555555,24.555555555555557,148.28432098765433,51.44037037037037,1.2076844652434162,2.2987766488910046,fully-ripe
stereo20190406_054921_p0_snap_420.jpg,46.76933884297521,55.57173553719008,29.98917355371901,39.81454545454545,123.11347107438017,56.15190082644628,0.8416028395522672,1.5595402508773957,unripe
stereo20190406_054921_p0_snap_420.jpg,51.71148003472222,55.391927083333336,27.669921875,35.18804253472222,132.56976996527777,55.941623263888886,0.9335560869973887,1.8688690766688858,unripe
stereo20190406_054921_p0_snap_420.jpg,33.90141676505313,41.9811519649182,21.395935233597573,41.93864901332434,134.11157024793388,42.05886321470737,0.8075387906933839,1.5844785726885529,unripe
stereo20190406_054921_p0_snap_420.jpg,53.433607266435985,42.765570934256054,20.490592560553633,23.57731401384083,160.08580233564012,55.81660899653979,1.2494535581915744,2.607712833652866,fully-ripe
stereo20190406_054921_p0_snap_420.jpg,53.31370523415978,47.139864554637285,25.863005050505052,29.225091827364555,140.4837580348944,56.562270431588615,1.1309683306935137,2.061387859460673,semi-ripe
stereo20190406_054921_p0_snap_420.jpg,39.201104821037255,36.6875,16.68667823228634,29.25328707085464,154.38262417823228,41.71151387874361,1.0685136391386947,2.3492441565000752,semi-ripe
stereo20190406_054921_p0_snap_420.jpg,41.84196583044983,41.6431660899654,19.173713235294116,31.83791089965398,151.13024437716263,44.969831314878896,1.0047736450278184,2.1822556483671907,semi-ripe
stereo20190405_133623_p2_snap_147.jpg,80.78220221606648,70.92711218836565,53.85595567867036,28.534972299168974,98.44234764542936,84.00813711911357,1.138946565483484,1.499967574586825,fully-ripe
stereo20190405_133623_p2_snap_147.jpg,61.712901701323254,68.33707466918715,38.59888941398866,35.77859168241966,114.56828922495274,69.4898393194707,0.90306605849619,1.5988254234771737,unripe
stereo20190405_133623_p2_snap_147.jpg,79.49256395002975,64.5758477096966,42.2995240928019,22.62031528851874,122.90556216537775,80.9622248661511,1.2309950927387106,1.8792775299990117,semi-ripe
stereo20190405_133623_p2_snap_147.jpg,80.1227,60.4459,35.6374,18.5491,143.2582,80.5145,1.3255272358377925,2.2482750570257486,fully-ripe
stereo20190405_133623_p2_snap_147.jpg,95.74241522903034,69.3835514574658,49.266954193932186,17.691106484235576,124.25743604997025,96.53286734086853,1.3799005588337132,1.9433390466714033,fully-ripe
stereo20190405_133623_p2_snap_147.jpg,60.33655562165378,65.9098750743605,38.165526472337895,36.542236763831056,104.97828673408685,65.98587150505651,0.9154401582339461,1.5809172672152867,unripe
stereo20190405_133623_p2_snap_147.jpg,88.4853,101.6208,60.3266,39.9774,113.5783,102.0863,0.8707399596598373,1.4667706340535294,unripe
stereo20190405_133623_p2_snap_147.jpg,80.5141,87.6422,48.2423,36.1556,116.8497,87.6602,0.9186680710128144,1.6689520049931272,unripe
stereo20190405_133623_p2_snap_147.jpg,55.330904223676384,61.35053539559786,34.349048185603806,36.39500297441999,117.42102914931588,63.66597263533611,0.9018812117625704,1.6108419603442394,unripe
stereo20190405_133623_p2_snap_147.jpg,64.0328,74.7171,45.688,41.3337,101.6479,75.0794,0.8570031683505959,1.4015230691816079,unripe
stereo20190405_133623_p2_snap_147.jpg,63.557813846595806,72.88580867566792,42.99181269750072,39.11699224360816,106.11117494972709,73.2777219189888,0.8720189331949404,1.478369835440605,unripe
stereo20190405_135700_p1_snap_016.jpg,51.49809556786703,46.50450138504155,32.84903047091413,26.62084487534626,100.36461218836565,51.91845567867036,1.1073784894003142,1.5677199342691768,semi-ripe
stereo20190405_135700_p1_snap_016.jpg,33.2446,38.1681,22.8178,39.7551,107.2994,38.3153,0.8710046161573102,1.4569584022305384,unripe
stereo20190405_135700_p1_snap_016.jpg,38.381171921475314,43.30026769779893,26.128643664485427,38.65303390838786,106.62671029149315,43.305324211778704,0.8863955143508544,1.4689303327420864,unripe
stereo20190405_135700_p1_snap_016.jpg,44.59919690660321,47.07093991671624,26.810083283759667,34.0465496728138,114.48676383105294,47.514723378941106,0.9474887799271873,1.6635226306213329,unripe
stereo20190405_135700_p1_snap_016.jpg,49.8213875323183,55.32555300201091,32.88860959494398,39.32505027291008,102.75179546107441,55.34128124102269,0.9005129786118479,1.5148518893744454,unripe
stereo20190406_065118_p0_snap_226.jpg,22.48070987654321,16.220293209876544,8.490354938271604,19.002121913580247,167.4346064814815,22.868827160493826,1.3859611368334164,2.6477907651775965,fully-ripe
